,name,region,country,lat,lon,tz_id,maxtemp_c,maxtemp_f,mintemp_c,mintemp_f,avgtemp_c,avgtemp_f,maxwind_mph,maxwind_kph,totalprecip_mm,totalprecip_in,avgvis_km,avgvis_miles,avghumidity,condition,uv
2023-02-14,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.8,92.8,23.3,73.9,27.5,81.5,12.8,20.5,0.0,0.0,10.0,6.0,66.0,Partly cloudy,8.0
2023-02-15,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.0,93.1,23.1,73.6,28.3,82.9,8.7,13.9,0.2,0.01,10.0,6.0,58.0,Patchy rain possible,7.0
2023-02-16,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.9,92.9,23.0,73.4,28.3,82.9,10.3,16.6,0.0,0.0,10.0,6.0,49.0,Partly cloudy,8.0
2023-02-17,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.9,93.1,23.1,73.6,28.1,82.6,9.2,14.8,0.8,0.03,10.0,6.0,51.0,Patchy rain possible,7.0
2023-02-18,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.6,88.9,25.3,77.5,27.8,82.0,9.2,14.9,1.8,0.07,10.0,6.0,58.0,Patchy rain possible,7.0
2023-02-19,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.9,91.2,23.8,74.8,27.1,80.7,9.2,14.8,10.2,0.4,9.8,6.0,70.0,Moderate or heavy rain shower,7.0
2023-02-20,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.9,91.2,24.2,75.6,27.4,81.4,12.3,19.8,0.6,0.02,9.9,6.0,64.0,Partly cloudy,8.0
2023-02-21,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.6,92.5,23.1,73.6,27.7,81.9,11.6,18.6,0.0,0.0,10.0,6.0,56.0,Sunny,8.0
2023-02-22,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.5,92.3,23.4,74.1,27.9,82.1,12.5,20.2,0.0,0.0,10.0,6.0,56.0,Sunny,8.0
2023-02-23,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.5,94.1,23.1,73.6,28.1,82.5,12.2,19.6,0.0,0.0,10.0,6.0,57.0,Sunny,8.0
2023-02-24,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.5,94.0,22.9,73.2,27.7,81.8,12.1,19.4,0.0,0.0,10.0,6.0,59.0,Partly cloudy,8.0
2023-02-25,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.2,93.6,22.9,73.2,27.5,81.4,8.4,13.4,0.0,0.0,10.0,6.0,50.0,Sunny,8.0
2023-02-26,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.5,95.8,22.0,71.6,27.9,82.1,8.1,13.0,0.0,0.0,10.0,6.0,47.0,Sunny,9.0
2023-02-27,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.6,85.3,24.0,75.2,26.2,79.2,8.9,14.4,0.0,0.0,10.0,6.0,55.0,Partly cloudy,7.0
2023-02-28,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.2,97.2,22.6,72.7,28.5,83.3,8.7,14.0,0.63,0.02,9.9,6.0,56.0,Cloudy,8.0
2023-03-01,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.8,98.2,24.0,75.2,29.1,84.3,12.5,20.2,0.2,0.01,10.0,6.0,56.0,Partly cloudy,9.0
2023-03-02,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.2,95.4,23.8,74.8,28.4,83.2,11.9,19.1,0.4,0.02,9.9,6.0,58.0,Patchy rain possible,8.0
2023-03-03,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.2,99.0,23.5,74.3,28.7,83.7,12.3,19.8,0.0,0.0,10.0,6.0,53.0,Sunny,9.0
2023-03-04,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.8,96.4,22.4,72.3,27.9,82.1,11.2,18.0,0.0,0.0,10.0,6.0,53.0,Sunny,9.0
2023-03-05,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.9,98.4,21.2,70.2,27.2,80.9,12.5,20.2,0.0,0.0,10.0,6.0,53.0,Partly cloudy,9.0
2023-03-06,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.7,99.9,21.1,70.0,27.6,81.7,15.0,24.1,0.0,0.0,10.0,6.0,49.0,Sunny,9.0
2023-03-07,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,39.0,102.2,21.3,70.3,27.8,82.0,15.0,24.1,0.0,0.0,10.0,6.0,53.0,Sunny,9.0
2023-03-08,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.4,101.1,21.9,71.4,28.1,82.6,16.1,25.9,0.0,0.0,10.0,6.0,52.0,Sunny,9.0
2023-03-09,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,39.3,102.7,21.5,70.7,28.0,82.5,15.9,25.6,0.0,0.0,10.0,6.0,55.0,Sunny,9.0
2023-03-10,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,39.5,103.1,21.4,70.5,27.9,82.1,16.3,26.3,0.0,0.0,10.0,6.0,54.0,Sunny,9.0
2023-03-11,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.8,101.8,21.5,70.7,28.1,82.5,15.7,25.2,0.0,0.0,10.0,6.0,57.0,Sunny,9.0
2023-03-12,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,39.0,102.2,21.6,70.9,28.4,83.2,16.6,26.6,0.0,0.0,10.0,6.0,55.0,Sunny,9.0
2023-03-13,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.1,98.8,22.1,71.8,28.1,82.6,14.3,23.0,0.0,0.0,10.0,6.0,52.0,Sunny,9.0
2023-03-14,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.2,100.8,22.2,72.0,28.5,83.2,16.8,27.0,0.0,0.0,10.0,6.0,55.0,Sunny,9.0
2023-03-15,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,39.4,102.9,22.1,71.8,28.8,83.8,17.4,28.1,0.0,0.0,10.0,6.0,58.0,Sunny,9.0
2023-03-16,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,39.6,103.3,23.7,74.7,29.3,84.7,16.6,26.6,0.0,0.0,10.0,6.0,55.0,Partly cloudy,9.0
2023-03-17,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,40.1,104.2,23.1,73.6,29.4,85.0,16.3,26.3,0.0,0.0,10.0,6.0,55.0,Sunny,10.0
2023-03-18,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.5,101.3,23.5,74.3,29.7,85.5,17.0,27.4,0.0,0.0,10.0,6.0,58.0,Sunny,9.0
2023-03-19,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.8,100.0,23.9,75.0,29.4,85.0,16.6,26.6,0.0,0.0,10.0,6.0,61.0,Partly cloudy,9.0
2023-03-20,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.8,101.8,24.1,75.4,29.7,85.4,17.4,28.1,0.0,0.0,10.0,6.0,62.0,Partly cloudy,9.0
2023-03-21,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.1,100.6,24.5,76.1,29.8,85.7,16.3,26.3,0.0,0.0,10.0,6.0,64.0,Partly cloudy,9.0
2023-03-22,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.8,101.8,24.7,76.5,30.1,86.2,14.1,22.7,0.2,0.01,10.0,6.0,64.0,Patchy rain possible,8.0
2023-03-23,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.1,100.6,24.5,76.1,29.6,85.2,13.6,22.0,0.0,0.0,10.0,6.0,65.0,Partly cloudy,9.0
2023-03-24,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.8,101.8,24.2,75.6,30.0,86.0,15.0,24.1,0.0,0.0,10.0,6.0,61.0,Sunny,9.0
2023-03-25,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,39.0,102.2,23.6,74.5,29.6,85.2,14.3,23.0,0.0,0.0,10.0,6.0,56.0,Sunny,9.0
2023-03-26,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.7,101.7,23.5,74.3,29.8,85.7,15.2,24.5,0.0,0.0,10.0,6.0,61.0,Sunny,9.0
2023-03-27,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.0,98.6,24.8,76.6,29.8,85.6,16.1,25.9,0.0,0.0,10.0,6.0,64.0,Partly cloudy,9.0
2023-03-28,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,39.4,102.9,25.9,78.6,30.9,87.6,17.9,28.8,0.0,0.0,10.0,6.0,61.0,Partly cloudy,9.0
2023-03-29,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.8,101.8,25.9,78.6,30.3,86.6,13.9,22.3,0.8,0.03,9.9,6.0,58.0,Patchy rain possible,8.0
2023-03-30,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.0,100.4,25.5,77.9,29.8,85.6,13.4,21.6,5.3,0.21,9.7,6.0,63.0,Patchy rain possible,8.0
2023-03-31,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.6,96.1,26.2,79.2,29.4,85.0,12.3,19.8,0.2,0.01,10.0,6.0,61.0,Overcast,8.0
2023-04-01,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.8,96.4,25.0,77.0,29.2,84.5,12.3,19.8,0.0,0.0,9.9,6.0,64.0,Overcast,8.0
2023-04-02,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.6,94.3,24.3,75.7,29.1,84.3,12.5,20.2,0.2,0.01,10.0,6.0,64.0,Patchy rain possible,7.0
2023-04-03,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.9,94.7,25.4,77.7,29.0,84.2,10.1,16.2,8.85,0.35,9.7,6.0,63.0,Moderate or heavy rain shower,7.0
2023-04-04,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.2,95.3,25.2,77.4,29.3,84.8,11.9,19.1,2.55,0.1,9.8,6.0,64.0,Patchy rain possible,8.0
2023-04-05,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.9,94.7,26.1,79.0,29.8,85.6,11.7,18.9,0.6,0.02,10.0,6.0,61.0,Patchy rain possible,7.0
2023-04-06,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.6,96.0,26.1,79.0,30.1,86.2,11.9,19.1,0.5,0.02,10.0,6.0,62.0,Patchy rain possible,8.0
2023-04-07,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.9,94.8,26.4,79.5,30.1,86.2,12.6,20.3,0.3,0.01,10.0,6.0,62.0,Patchy rain possible,7.0
2023-04-08,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.7,99.9,26.1,79.0,30.4,86.8,12.8,20.6,0.0,0.0,10.0,6.0,59.0,Partly cloudy,9.0
2023-04-09,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.2,98.9,25.8,78.4,30.5,87.0,11.6,18.7,0.2,0.01,10.0,6.0,58.0,Patchy rain possible,8.0
2023-04-10,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.1,97.0,26.6,79.9,30.0,86.1,10.5,16.9,5.15,0.2,9.8,6.0,62.0,Heavy rain at times,8.0
2023-04-11,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.0,93.2,26.3,79.3,29.6,85.3,10.1,16.2,2.0,0.08,10.0,6.0,63.0,Patchy rain possible,7.0
2023-04-12,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.3,97.3,25.5,77.9,29.9,85.8,10.9,17.6,5.6,0.22,10.0,6.0,59.0,Moderate or heavy rain shower,8.0
2023-04-13,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.3,95.5,26.3,79.3,30.1,86.2,9.8,15.8,0.6,0.02,10.0,6.0,61.0,Patchy rain possible,8.0
2023-04-14,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.6,99.6,26.0,78.8,30.5,86.9,10.9,17.6,2.1,0.08,10.0,6.0,56.0,Patchy rain possible,8.0
2023-04-15,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.1,98.8,26.6,79.9,30.1,86.2,10.5,16.9,18.7,0.74,9.9,6.0,58.0,Moderate or heavy rain shower,8.0
2023-04-16,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.7,90.8,25.8,78.4,28.8,83.8,9.8,15.8,18.15,0.71,9.7,6.0,63.0,Moderate or heavy rain shower,7.0
2023-04-17,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.6,92.5,26.6,79.9,29.5,85.1,12.5,20.2,2.75,0.11,9.8,6.0,63.0,Patchy rain possible,7.0
2023-04-18,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.3,91.9,26.2,79.2,29.5,85.1,11.0,17.6,0.3,0.01,10.0,6.0,61.0,Patchy rain possible,7.0
2023-04-19,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.3,93.7,26.0,78.8,29.7,85.5,10.5,16.9,0.5,0.02,10.0,6.0,63.0,Patchy rain possible,7.0
2023-04-20,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.0,96.7,26.8,80.2,30.5,86.9,10.3,16.6,0.7,0.03,10.0,6.0,64.0,Patchy rain possible,8.0
2023-04-21,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.7,99.8,27.4,81.3,31.4,88.5,11.1,17.8,0.8,0.03,10.0,6.0,59.0,Patchy rain possible,8.0
2023-04-22,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.2,95.3,27.6,81.7,30.8,87.4,12.8,20.5,1.4,0.06,10.0,6.0,61.0,Patchy rain possible,8.0
2023-04-23,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.4,97.4,26.6,79.9,30.7,87.3,11.0,17.7,0.0,0.0,10.0,6.0,59.0,Partly cloudy,9.0
2023-04-24,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.9,98.4,26.9,80.4,31.1,88.0,11.2,18.1,0.2,0.01,10.0,6.0,61.0,Patchy rain possible,8.0
2023-04-25,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.4,99.3,27.5,81.5,31.5,88.7,13.0,20.9,0.0,0.0,9.8,6.0,60.0,Partly cloudy,9.0
2023-04-26,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.3,95.5,27.7,81.9,30.8,87.5,10.1,16.2,0.6,0.02,9.8,6.0,59.0,Patchy rain possible,8.0
2023-04-27,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.6,97.9,27.6,81.7,31.0,87.9,12.8,20.5,0.2,0.01,10.0,6.0,58.0,Patchy rain possible,8.0
2023-04-28,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.6,96.0,27.3,81.1,30.6,87.2,10.6,17.0,0.3,0.01,9.8,6.0,62.0,Patchy rain possible,8.0
2023-04-29,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.0,98.5,27.4,81.3,31.2,88.2,11.6,18.6,0.0,0.0,9.7,6.0,60.0,Cloudy,8.0
2023-04-30,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.4,95.7,27.0,80.6,29.9,85.8,10.5,16.9,7.2,0.28,9.5,5.0,65.0,Moderate or heavy rain shower,8.0
2023-05-01,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.4,99.2,26.1,79.0,30.8,87.5,11.6,18.7,0.1,0.0,10.0,6.0,59.0,Patchy rain possible,8.0
2023-05-02,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,38.1,100.6,26.8,80.2,31.2,88.2,12.3,19.8,0.0,0.0,9.9,6.0,59.0,Overcast,8.0
2023-05-03,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.0,98.6,27.8,82.0,31.3,88.3,11.6,18.7,0.0,0.0,10.0,6.0,60.0,Partly cloudy,9.0
2023-05-04,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.5,95.9,27.5,81.5,31.2,88.2,11.0,17.6,0.0,0.0,9.8,6.0,62.0,Overcast,8.0
2023-05-05,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.3,99.1,27.3,81.1,31.8,89.2,9.8,15.8,1.1,0.04,9.8,6.0,59.0,Patchy rain possible,8.0
2023-05-06,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.4,99.2,28.1,82.6,32.3,90.1,10.7,17.3,0.0,0.0,10.0,6.0,59.0,Overcast,8.0
2023-05-07,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,37.9,100.2,28.8,83.8,32.2,89.9,10.1,16.2,0.5,0.02,10.0,6.0,57.0,Patchy rain possible,8.0
2023-05-08,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.7,98.0,27.5,81.5,31.1,88.0,11.0,17.7,1.4,0.06,9.9,6.0,61.0,Patchy rain possible,8.0
2023-05-09,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.5,88.6,26.8,80.2,28.3,83.0,6.7,10.8,10.0,0.39,9.7,6.0,73.0,Moderate or heavy rain shower,7.0
2023-05-10,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.3,91.9,26.9,80.4,29.4,84.9,8.3,13.3,8.1,0.32,9.8,6.0,66.0,Moderate or heavy rain shower,7.0
2023-05-11,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.1,93.3,27.2,80.9,29.9,85.8,9.2,14.8,10.3,0.41,9.8,6.0,63.0,Moderate or heavy rain shower,7.0
2023-05-12,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.0,93.2,25.7,78.3,29.3,84.7,9.8,15.8,13.55,0.53,9.6,5.0,68.0,Moderate or heavy rain shower,7.0
2023-05-13,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.4,92.1,26.7,80.0,29.8,85.6,8.7,14.0,8.1,0.32,9.7,6.0,68.0,Moderate or heavy rain shower,7.0
2023-05-14,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.3,91.9,27.0,80.6,29.7,85.4,9.6,15.5,19.25,0.76,8.9,5.0,69.0,Moderate or heavy rain shower,7.0
2023-05-15,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.9,94.8,27.0,80.6,30.2,86.3,9.2,14.8,3.85,0.15,9.5,5.0,64.0,Heavy rain at times,7.0
2023-05-16,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.4,95.6,27.8,82.0,30.8,87.4,8.1,13.0,0.7,0.03,9.7,6.0,62.0,Patchy rain possible,8.0
2023-05-17,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.1,97.0,27.5,81.5,31.0,87.9,8.3,13.3,4.5,0.18,10.0,6.0,59.0,Moderate or heavy rain shower,8.0
2023-05-18,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.7,98.0,27.5,81.4,31.1,87.9,13.2,21.2,2.6,0.1,9.5,5.0,59.0,Moderate rain at times,8.0
2023-05-19,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,36.4,97.4,27.5,81.5,31.0,87.7,10.5,16.9,3.1,0.12,9.5,5.0,62.0,Patchy rain possible,8.0
2023-05-20,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.2,91.8,27.8,82.0,30.3,86.6,9.2,14.8,10.6,0.42,9.7,6.0,62.0,Moderate or heavy rain shower,7.0
2023-05-21,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.0,91.4,27.2,81.0,29.3,84.7,9.8,15.8,14.15,0.56,10.0,6.0,62.0,Moderate or heavy rain shower,7.0
2023-05-22,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.8,91.0,26.5,79.7,28.7,83.6,7.2,11.5,24.0,0.94,9.2,5.0,69.0,Moderate or heavy rain shower,7.0
2023-05-23,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.0,94.9,26.1,79.0,30.2,86.3,11.6,18.7,0.3,0.01,10.0,6.0,58.0,Patchy rain possible,7.0
2023-05-24,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.7,94.5,27.1,80.8,30.2,86.3,11.6,18.7,11.7,0.46,9.9,6.0,59.0,Moderate or heavy rain shower,7.0
2023-05-25,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.9,94.8,26.8,80.2,30.0,86.0,11.6,18.7,3.7,0.15,9.7,6.0,60.0,Heavy rain at times,7.0
2023-05-26,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.9,94.7,27.0,80.6,30.2,86.4,11.1,17.8,3.8,0.15,9.9,6.0,57.0,Moderate or heavy rain shower,7.0
2023-05-27,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.2,89.9,26.2,79.1,28.4,83.0,9.4,15.1,32.9,1.3,9.4,5.0,66.0,Moderate or heavy rain shower,7.0
2023-05-28,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.3,86.5,25.5,77.9,27.5,81.6,10.7,17.3,42.5,1.67,9.0,5.0,73.0,Moderate or heavy rain shower,7.0
2023-05-29,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.8,91.0,25.9,78.6,28.7,83.7,11.4,18.4,11.4,0.45,9.5,5.0,70.0,Moderate or heavy rain shower,7.0
2023-05-30,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.2,91.7,26.4,79.5,29.3,84.7,11.6,18.7,1.1,0.04,9.6,5.0,67.0,Patchy rain possible,7.0
2023-05-31,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.5,92.3,26.4,79.5,29.3,84.7,13.9,22.3,11.5,0.45,10.0,6.0,66.0,Moderate or heavy rain shower,7.0
2023-06-01,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.0,93.2,26.6,79.9,29.4,85.0,15.0,24.1,4.0,0.16,9.8,6.0,67.0,Moderate or heavy rain shower,7.0
2023-06-02,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.5,94.0,26.8,80.2,29.7,85.5,13.9,22.3,4.8,0.19,9.8,6.0,63.0,Moderate or heavy rain shower,7.0
2023-06-03,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.2,95.4,27.0,80.6,30.4,86.7,11.9,19.1,7.1,0.28,10.0,6.0,60.0,Moderate or heavy rain shower,8.0
2023-06-04,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.1,93.4,27.0,80.6,29.6,85.2,10.1,16.2,6.8,0.27,9.7,6.0,65.0,Moderate or heavy rain shower,7.0
2023-06-05,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.3,91.9,25.6,78.1,28.6,83.5,9.8,15.8,43.95,1.73,9.3,5.0,72.0,Moderate or heavy rain shower,7.0
2023-06-06,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,28.9,84.0,25.3,77.5,26.6,79.9,9.2,14.8,59.05,2.32,9.0,5.0,86.0,Moderate or heavy rain shower,6.0
2023-06-07,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.5,86.9,25.0,77.0,27.1,80.7,9.8,15.8,8.45,0.33,9.9,6.0,80.0,Moderate rain at times,7.0
2023-06-08,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.8,89.2,25.1,77.2,27.9,82.2,11.0,17.6,7.8,0.31,10.0,6.0,75.0,Moderate rain at times,7.0
2023-06-09,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.4,88.5,25.4,77.7,26.9,80.5,12.5,20.2,4.5,0.18,10.0,6.0,76.0,Moderate or heavy rain shower,7.0
2023-06-10,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.4,90.2,24.8,76.6,28.0,82.3,13.2,21.2,15.2,0.6,10.0,6.0,67.0,Moderate or heavy rain shower,7.0
2023-06-11,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.6,90.7,26.2,79.2,28.2,82.8,14.3,23.0,7.0,0.28,10.0,6.0,72.0,Moderate or heavy rain shower,7.0
2023-06-12,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.5,90.5,25.5,77.9,28.3,82.9,12.5,20.2,24.5,0.96,9.8,6.0,71.0,Moderate or heavy rain shower,7.0
2023-06-13,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.2,90.0,26.0,78.8,28.6,83.4,9.8,15.7,5.8,0.23,10.0,6.0,66.0,Moderate or heavy rain shower,7.0
2023-06-14,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.5,92.3,25.7,78.3,29.0,84.1,12.5,20.2,3.3,0.13,10.0,6.0,67.0,Moderate or heavy rain shower,7.0
